timestamp,rides_canceled,rides_not_accomplished,rides_completed,rides_accepted,total_rides,unserved_requests_100,unserved_requests_200,unserved_requests_500,overhead_100,overhead_200,overhead_500,price_fluctuation_100,price_fluctuation_200,price_fluctuation_500
2280.0,11,12,145,195,173,0.0,0.05263157894736842,0.08139534883720931,1.740099091019784,1.8454273143482052,1.8866755504436628,1.0824259350719867,1.221903236107914,1.321301694553946
2281.0,11,12,145,195,173,0.0,0.05405405405405406,0.08139534883720931,1.740099091019784,1.7221035460667424,1.8866755504436628,1.0824259350719867,1.2257372199143817,1.321301694553946
2282.0,11,12,145,196,172,0.0,0.05555555555555555,0.08139534883720931,1.740099091019784,1.7221035460667424,1.8866755504436628,1.0824259350719867,1.2257372199143817,1.321301694553946
2283.0,11,12,145,196,172,0.0,0.05555555555555555,0.07058823529411765,1.740099091019784,1.7221035460667424,1.8866755504436628,1.0824259350719867,1.2257372199143817,1.321301694553946
2284.0,11,12,145,196,172,0.0,0.05555555555555555,0.07058823529411765,1.740099091019784,1.7221035460667424,1.8866755504436628,1.0824259350719867,1.2257372199143817,1.321301694553946
2285.0,11,12,145,196,173,0.0,0.027777777777777776,0.06976744186046512,1.740099091019784,1.7221035460667424,1.8866755504436628,1.0824259350719867,1.2257372199143817,1.321301694553946
2286.0,11,12,145,196,173,0.0,0.027777777777777776,0.06976744186046512,1.740099091019784,1.7221035460667424,1.8866755504436628,1.0824259350719867,1.2257372199143817,1.321301694553946
2287.0,11,12,145,196,174,0.0,0.0,0.06896551724137931,1.740099091019784,1.7221035460667424,1.8866755504436628,1.0824259350719867,1.2257372199143817,1.321301694553946
2288.0,11,12,145,196,174,0.0,0.0,0.06896551724137931,1.740099091019784,1.7221035460667424,1.8866755504436628,1.0824259350719867,1.2257372199143817,1.321301694553946
2289.0,11,12,145,196,174,0.0,0.0,0.06896551724137931,1.740099091019784,1.7221035460667424,1.8866755504436628,1.0824259350719867,1.2257372199143817,1.321301694553946
2290.0,11,12,145,198,173,0.0,0.0,0.06818181818181818,1.740099091019784,1.7221035460667424,1.8866755504436628,1.0824259350719867,1.2257372199143817,1.321301694553946
2291.0,11,12,145,198,173,0.0,0.0,0.06818181818181818,1.740099091019784,1.6352153017864712,1.8866755504436628,1.0824259350719867,1.213344861984643,1.321301694553946
2292.0,11,12,145,198,173,0.0,0.0,0.06818181818181818,1.740099091019784,1.6352153017864712,1.8866755504436628,1.0824259350719867,1.213344861984643,1.321301694553946
2293.0,11,12,145,198,173,0.0,0.0,0.06818181818181818,1.740099091019784,1.6352153017864712,1.8866755504436628,1.0824259350719867,1.213344861984643,1.321301694553946
2294.0,11,12,145,198,174,0.0,0.0,0.06741573033707865,1.740099091019784,1.6352153017864712,1.8866755504436628,1.0824259350719867,1.213344861984643,1.321301694553946
2295.0,11,12,145,198,174,0.0,0.0,0.06741573033707865,1.740099091019784,1.6352153017864712,1.8866755504436628,1.0824259350719867,1.213344861984643,1.321301694553946
2296.0,11,12,145,198,174,0.0,0.0,0.06741573033707865,1.740099091019784,1.6352153017864712,1.8866755504436628,1.0824259350719867,1.213344861984643,1.321301694553946
2297.0,11,12,145,200,173,0.0,0.0,0.06666666666666667,1.740099091019784,1.6352153017864712,1.8866755504436628,1.0824259350719867,1.213344861984643,1.321301694553946
2298.0,11,12,145,200,173,0.0,0.0,0.06666666666666667,1.740099091019784,1.550723094174848,1.8866755504436628,1.0824259350719867,1.1509882292949407,1.321301694553946
2299.0,11,12,145,202,171,0.0,0.0,0.06666666666666667,1.740099091019784,1.550723094174848,1.8866755504436628,1.0824259350719867,1.1509882292949407,1.321301694553946
2300.0,11,12,145,202,171,0.0,0.0,0.06666666666666667,1.740099091019784,1.550723094174848,1.8866755504436628,1.0824259350719867,1.1509882292949407,1.321301694553946
2301.0,11,12,145,202,171,0.0,0.0,0.06666666666666667,1.740099091019784,1.550723094174848,1.8866755504436628,1.0824259350719867,1.1509882292949407,1.321301694553946
2302.0,11,12,145,203,170,0.0,0.0,0.06666666666666667,1.740099091019784,1.550723094174848,1.8866755504436628,1.0824259350719867,1.1509882292949407,1.321301694553946
2303.0,11,12,145,204,169,0.0,0.0,0.06666666666666667,1.740099091019784,1.550723094174848,1.8866755504436628,1.0824259350719867,1.1509882292949407,1.321301694553946
2304.0,11,12,145,204,169,0.0,0.0,0.06666666666666667,1.740099091019784,1.550723094174848,1.8866755504436628,1.0824259350719867,1.1509882292949407,1.321301694553946
2305.0,11,12,145,204,169,0.0,0.0,0.06666666666666667,1.740099091019784,1.550723094174848,1.8866755504436628,1.0824259350719867,1.1509882292949407,1.321301694553946
2306.0,11,12,145,204,169,0.0,0.0,0.06741573033707865,1.740099091019784,1.550723094174848,1.8866755504436628,1.0824259350719867,1.1509882292949407,1.321301694553946
2307.0,11,12,145,204,169,0.0,0.0,0.06741573033707865,1.740099091019784,1.550723094174848,1.8866755504436628,1.0824259350719867,1.1509882292949407,1.321301694553946
2308.0,11,12,145,205,168,0.0,0.0,0.06741573033707865,1.740099091019784,1.550723094174848,1.889951634450799,1.0824259350719867,1.1509882292949407,1.3307503440092936
2309.0,11,12,145,205,168,0.0,0.0,0.06741573033707865,1.740099091019784,1.550723094174848,1.889951634450799,1.0824259350719867,1.1509882292949407,1.3307503440092936
2310.0,11,12,145,205,168,0.0,0.0,0.06741573033707865,1.740099091019784,1.550723094174848,1.889951634450799,1.0824259350719867,1.1509882292949407,1.3307503440092936
2311.0,11,12,145,205,169,0.0,0.0,0.06666666666666667,1.740099091019784,1.550723094174848,1.889951634450799,1.0824259350719867,1.1509882292949407,1.3307503440092936
2312.0,11,12,145,205,169,0.0,0.0,0.06666666666666667,1.740099091019784,1.550723094174848,1.889951634450799,1.0824259350719867,1.1509882292949407,1.3307503440092936
2313.0,11,12,145,205,169,0.0,0.0,0.06741573033707865,1.740099091019784,1.550723094174848,1.889951634450799,1.0824259350719867,1.1509882292949407,1.3307503440092936
2314.0,11,12,145,205,169,0.0,0.0,0.06741573033707865,1.740099091019784,1.550723094174848,1.889951634450799,1.0824259350719867,1.1509882292949407,1.3307503440092936
2315.0,11,12,145,205,169,0.0,0.0,0.06818181818181818,1.740099091019784,1.550723094174848,1.889951634450799,1.0824259350719867,1.1509882292949407,1.3307503440092936
2316.0,11,12,145,205,169,0.0,0.0,0.06818181818181818,1.740099091019784,1.550723094174848,1.889951634450799,1.0824259350719867,1.1509882292949407,1.3307503440092936
2317.0,11,12,145,205,169,0.0,0.0,0.06818181818181818,1.740099091019784,1.550723094174848,1.889951634450799,1.0824259350719867,1.1509882292949407,1.3307503440092936
2318.0,11,12,145,206,168,0.0,0.0,0.06896551724137931,1.740099091019784,1.550723094174848,1.889951634450799,1.0824259350719867,1.1509882292949407,1.3307503440092936
2319.0,11,12,145,206,168,0.0,0.0,0.06896551724137931,1.740099091019784,1.550723094174848,1.889951634450799,1.0824259350719867,1.1509882292949407,1.3307503440092936
2320.0,11,12,145,206,168,0.0,0.0,0.06976744186046512,1.7594786475677162,1.550723094174848,1.889951634450799,1.2031044130804442,1.1509882292949407,1.3307503440092936
2321.0,11,12,145,206,168,0.0,0.0,0.06976744186046512,1.7594786475677162,1.550723094174848,1.889951634450799,1.2031044130804442,1.1509882292949407,1.3307503440092936
2322.0,11,12,146,206,169,0.0,0.0,0.06896551724137931,1.6770841907985872,1.5350910379861729,1.8752909514581309,1.2996743431852036,1.192139447318733,1.340350444538887
2323.0,11,12,146,206,169,0.0,0.0,0.06896551724137931,1.6770841907985872,1.5350910379861729,1.8752909514581309,1.2996743431852036,1.192139447318733,1.340350444538887
2324.0,11,12,146,206,169,0.0,0.0,0.06896551724137931,1.6770841907985872,1.5350910379861729,1.8752909514581309,1.2996743431852036,1.192139447318733,1.340350444538887
2325.0,11,12,147,206,170,0.0,0.0,0.06818181818181818,1.7304916454675638,1.56812231518805,1.8785077400727181,1.351124217818051,1.2218704575804153,1.347403685234766
2326.0,11,12,147,206,171,0.0,0.0,0.06741573033707865,1.7304916454675638,1.56812231518805,1.8785077400727181,1.351124217818051,1.2218704575804153,1.347403685234766
2327.0,11,12,147,206,172,0.0,0.0,0.06666666666666667,1.7304916454675638,1.56812231518805,1.8785077400727181,1.351124217818051,1.2218704575804153,1.347403685234766
2328.0,11,12,147,206,172,0.0,0.0,0.06818181818181818,1.7304916454675638,1.56812231518805,1.8785077400727181,1.351124217818051,1.2218704575804153,1.347403685234766
2329.0,11,12,147,206,172,0.0,0.0,0.05747126436781609,1.6773909603897892,1.56812231518805,1.8785077400727181,1.333307011447364,1.2218704575804153,1.347403685234766
2330.0,11,12,147,206,172,0.0,0.0,0.05747126436781609,1.6773909603897892,1.56812231518805,1.8738770836636027,1.333307011447364,1.2218704575804153,1.3332585455317885
2331.0,11,12,147,206,172,0.0,0.0,0.05747126436781609,1.6773909603897892,1.56812231518805,1.8738770836636027,1.333307011447364,1.2218704575804153,1.3332585455317885
2332.0,11,12,147,206,173,0.0,0.0,0.056818181818181816,1.6773909603897892,1.56812231518805,1.8738770836636027,1.333307011447364,1.2218704575804153,1.3332585455317885
2333.0,11,12,147,206,173,0.0,0.0,0.056818181818181816,1.6773909603897892,1.56812231518805,1.8738770836636027,1.333307011447364,1.2218704575804153,1.3332585455317885
2334.0,11,12,147,206,173,0.0,0.0,0.056818181818181816,1.6773909603897892,1.56812231518805,1.8738770836636027,1.333307011447364,1.2218704575804153,1.3332585455317885
